material_id,Unnamed: 0,reduced_formula,space_group,chemical_system,num_sites,energy_above_hull,dft_band_gap,dft_bulk_modulus,dft_mag_density,hhi_score,ml_bulk_modulus,mean_h_affinity,best_site_h_affinity,frac_thermoneutral_sites,d_band_proxy,valence_electron_conc,carbon_fraction,mean_co_affinity,best_site_co_affinity,frac_co_selective_sites,mean_cooh_affinity,co2rr_selectivity,metal_mixing_entropy,n_metal_species,expensive_metal_fraction,metal_cn_mean,mc_coordination,metal_packing_density,metal_percolation_dim,min_dG_H,limiting_potential_V
alex<agm003658287>,130335,Hf5TiC4,C2/m,C-Hf-Ti,10,0.087983719124999,,,5.192698748168907e-07,2449.4911670830807,183.64404296875,-0.2916666666666667,-0.25,0.0,-1.5416666666666667,4.0,0.4,-0.5916666666666667,-1.0994,0.0,-0.5723,0.1581,0.4505612088663046,2,0.0,8.0,4.0,0.041321210206617,3.0,-0.4142,0.5271
alex<agm003672624>,130337,Hf(TiC)5,C2/m,C-Hf-Ti,11,0.0699002680302953,,,-8.635043346042651e-05,1835.271413131162,200.88853454589844,-0.2583333333333333,-0.25,0.0,-1.5083333333333335,4.0,0.4545454545454545,-0.5583333333333333,-0.9173,0.0,-2.6969,1.7925,0.4505612088663046,2,0.0,15.666666666666666,5.0,0.0468193205651304,3.0,-0.9044,-1.7796
mp-1224170,130765,HfZrC2,P4/mmm,C-Hf-Zr,4,0.0041875393749979,0.0,,,2428.2640090367045,231.7734222412109,-0.3,-0.3,0.0,-1.525,4.0,0.5,-0.6,-0.0839,0.25,-1.2501,0.8708,0.6931471805599453,2,0.0,6.0,6.0,0.038815483775676,,-0.3793,-1.1662
alex<agm001954808>,130766,HfZrC2,R-3m,C-Hf-Zr,4,0.0036311118749985,,,2.3624121719469925e-05,2428.2640090367045,230.53970336914065,-0.3,-0.3,0.0,-1.525,4.0,0.5,-0.6,-1.6668,0.0,-2.4009,1.2729,0.6931471805599453,2,0.0,6.0,6.0,0.0388618550990026,,-1.128,-0.7341
alex<agm001414267>,130767,HfZrC,P3m1,C-Hf-Zr,3,0.0623914891666661,,,-5.766280320721378e-07,2510.471215338947,150.67294311523438,-0.3,-0.3,0.0,-1.525,4.0,0.3333333333333333,-0.6,-1.8279,0.0,-2.1847,1.0543,0.6931471805599453,2,0.0,6.0,3.0,0.038961353556016,0.0,-1.1304,-0.3568
alex<agm001044886>,130768,HfZrC,C2/m,C-Hf-Zr,6,0.062228090833333,,,0.0001718553348094,2510.471215338947,148.84474182128906,-0.3,-0.3,0.0,-1.525,4.0,0.3333333333333333,-0.6,-1.7155,0.0,-2.1041,0.9917,0.6931471805599453,2,0.0,6.0,3.0,0.0390662434631302,2.0,-1.1124,-0.3886
alex<agm003653066>,130769,HfZr4C5,I4/mmm,C-Hf-Zr,10,0.0018033789999911,,,-5.988417457789534e-07,2391.01078069964,230.3553771972656,-0.3,-0.3,0.0,-1.51,4.0,0.5,-0.6,-0.1385,0.25,-1.255,0.8764,0.5004024235381879,2,0.0,6.0,6.0,0.0383381400075596,,-0.3786,-1.1166
alex<agm003398134>,130772,Hf(ZrC)2,Immm,C-Hf-Zr,5,0.0617069584166642,,,8.767727999790292e-07,2468.960363092836,156.11221313476562,-0.3,-0.3,0.0,-1.5166666666666666,4.0,0.4,-0.6,-1.1734,0.0,-4.5326,3.6762,0.6365141682948128,2,0.0,5.333333333333333,4.0,0.0385677185061895,3.0,-0.8564,-3.3591
alex<agm003658529>,130770,Hf5ZrC4,C2/m,C-Hf-Zr,10,0.0696220356250005,,,7.477553260284221e-07,2502.211653430476,173.6792755126953,-0.3,-0.3,0.0,-1.5416666666666667,4.0,0.4,-0.6,-0.2671,0.0,-1.5882,1.1477,0.4505612088663046,2,0.0,5.333333333333333,4.0,0.0395637738409016,2.0,-0.4405,-1.3212
alex<agm003560434>,130771,Hf3ZrC4,Pm-3m,C-Hf-Zr,8,0.0,,,-2.575079132879199e-07,2450.475207517953,235.54446411132807,-0.3,-0.3,0.0,-1.5375,4.0,0.5,-0.6,-0.7503,0.0,-1.1854,0.8638,0.5623351446188083,2,0.0,6.0,6.0,0.0393141852347969,,-0.3216,-0.4351
alex<agm003398133>,130776,Hf2ZrC2,R-3m,C-Hf-Zr,5,0.0508814290000021,,,0.0008939488223725,2493.17614003821,165.58749389648438,-0.3,-0.3,0.0,-1.5333333333333332,4.0,0.4,-0.6,-1.6817,0.0,-2.1391,0.9892,0.6365141682948128,2,0.0,4.0,4.0,0.0390614584750591,,-1.1499,-0.4573
alex<agm003673761>,130773,Hf(ZrC)5,C2/m,C-Hf-Zr,11,0.0469705275757537,,,-6.031052379232189e-05,2418.455482402631,187.4112548828125,-0.3,-0.3,0.0,-1.5083333333333335,4.0,0.4545454545454545,-0.6,-0.9172,0.0,-2.7864,1.8967,0.4505612088663046,2,0.0,5.0,5.0,0.0382887494758666,,-0.8897,-1.8691
alex<agm003562799>,130774,HfZr3C4,Pm-3m,C-Hf-Zr,8,0.0,,,-6.255068656736956e-06,2398.3028551505304,229.83331298828125,-0.3,-0.3,0.0,-1.5125,4.0,0.5,-0.6,-0.7467,0.0,-1.3742,0.9658,0.5623351446188083,2,0.0,6.0,6.0,0.0383334988353363,,-0.4084,-0.6275
alex<agm003308340>,130777,Hf2Zr2C3,C2/m,C-Hf-Zr,7,0.0137577641666641,,,0.0001010113273532,2468.5097194401487,173.7218017578125,-0.3,-0.3,0.0,-1.525,4.0,0.4285714285714285,-0.6,-0.2349,0.0,-1.6312,0.5572,0.6931471805599453,2,0.0,5.5,4.5,0.0386210125860766,1.0,-1.074,-1.3963
alex<agm003658528>,130775,HfZr5C4,C2/m,C-Hf-Zr,10,0.0457533230833338,,,8.424981478713076e-05,2452.2090878408467,160.77859497070312,-0.3,-0.3,0.0,-1.5083333333333335,4.0,0.4,-0.6,-0.502,0.0,-0.5503,0.1515,0.4505612088663046,2,0.0,4.666666666666667,4.0,0.0383351575818183,1.0,-0.3988,-0.0483
alex<agm003660424>,130778,Hf4ZrC5,I4/m,C-Hf-Zr,10,0.0014098379999989,,,2.1275908514728813e-05,2454.245395050492,232.81658935546875,-0.3,-0.3,0.0,-1.54,4.0,0.5,-0.6,-0.9211,0.0,-2.8828,1.8801,0.5004024235381879,2,0.0,6.0,6.0,0.0394495077746669,,-1.0027,-1.9617
mp-1224360,131034,HfNb2VC4,R3m,C-Hf-Nb-V,8,0.0766215101388869,0.0,,0.0002587012820947,4956.859334685496,274.0970458984375,-0.175,-0.1,0.0,-1.3375,4.375,0.5,-0.4875,-0.2063,0.0,-2.0928,0.7633,1.039720770839918,3,0.0,16.5,6.0,0.0450720681630939,2.0,-1.3295,-1.8865
mp-1224304,131524,HfTa2VC4,R3m,C-Hf-Ta-V,8,0.0653252856076385,0.0,,-9.649702996840462e-06,3751.186203495359,275.1921081542969,-0.175,-0.1,0.0,-1.2875,4.375,0.5,-0.4875,-1.103,0.0,0.8885,-1.6936,1.039720770839918,3,0.0,16.5,6.0,0.0454317494467077,2.0,-0.8051,-0.8885
mp-1226023,135282,Cr6BC3,Amm2,B-C-Cr,10,0.0331043187000013,0.0,,,3675.2221519609984,297.5504150390625,-0.05,-0.05,1.0,-1.1,5.1,0.3,-0.4000000000000001,-0.4946,0.0,-0.127,-0.2777,0.0,1,0.0,16.166666666666668,3.333333333333333,0.0659111437787657,3.0,-0.4047,0.127
mp-1894,145189,WC,P-6m2,C-W,2,0.0,0.0,385.1942481675284,,4066.961976648539,397.011474609375,0.05,0.05,1.0,-0.5,5.0,0.5,-0.2,-0.2842,0.0,-0.5196,-0.2051,0.0,1,0.0,14.0,6.0,0.0472373513355224,,-0.7247,-0.2354
mp-33065,145191,W2C,Pnnm,C-W,6,0.07074405,0.0,333.4274177258285,,4179.795159586474,341.55426025390625,0.05,0.05,1.0,-0.5,5.333333333333333,0.3333333333333333,-0.2,-1.4064,0.0,-0.96,0.2711,0.0,1,0.0,15.0,3.0,0.0525908673778066,3.0,-0.6889,0.4464
mp-2034,145190,W2C,Pbcn,C-W,12,0.0657635308333315,0.0,334.1754456048781,-1.043838712842964e-06,4179.795159586474,345.614990234375,0.05,0.05,1.0,-0.5,5.333333333333333,0.3333333333333333,-0.2,-0.5389,0.0,-1.0981,0.0567,0.0,1,0.0,15.0,3.0,0.0525532391613827,3.0,-1.0414,-0.5592
mp-21075,147964,HfC,Fm-3m,C-Hf,2,0.0,0.0,236.17053397016863,5.96648728608677e-08,2467.5990691897723,243.2792358398437,-0.3,-0.3,0.0,-1.55,4.0,0.5,-0.6,-0.5369,0.0,-3.9612,2.8948,0.0,1,0.0,6.0,6.0,0.0397496742458613,,-1.0664,-3.4243
alex<agm002140084>,147967,Hf2C,P-3m1,C-Hf,3,0.0514732883333337,,,0.0001105698305727,2531.6446999883738,170.5208282470703,-0.3,-0.3,0.0,-1.55,4.0,0.3333333333333333,-0.6,-1.8477,0.0,-2.5102,1.3615,0.0,1,0.0,6.0,3.0,0.0402298861543239,1.0,-1.1487,-0.6625
alex<agm002140086>,147965,Hf2C,Pnma,C-Hf,12,0.0563679066666651,,,-7.026705380786727e-07,2531.6446999883738,168.63327026367188,-0.3,-0.3,0.0,-1.55,4.0,0.3333333333333333,-0.6,-1.4898,0.0,-2.8058,2.0085,0.0,1,0.0,5.0,3.0,0.0402676526119583,2.0,-0.7973,-1.316
alex<agm003287275>,147969,Hf3C2,R-3m,C-Hf,5,0.0245098317499987,,,0.0007938235040197,2509.837863459564,191.4671325683593,-0.3,-0.3,0.0,-1.55,4.0,0.4,-0.6,-1.8045,0.0,-2.2222,1.0633,0.0,1,0.0,4.0,4.0,0.0399559499816333,,-1.1589,-0.4178
alex<agm002140085>,147966,Hf2C,Fd-3m,C-Hf,12,0.0,,,-3.769267578353034e-07,2531.6446999883738,160.14382934570312,-0.3,-0.3,0.0,-1.55,4.0,0.3333333333333333,-0.6,-1.4224,0.0,-3.4186,2.4836,0.0,1,0.0,6.0,3.0,0.0401519849433415,3.0,-0.935,-1.9962
alex<agm002139785>,147968,Hf6C5,C2/m,C-Hf,11,0.0,,,2.831628296009095e-07,2488.4941867482,212.450439453125,-0.3,-0.3,0.0,-1.55,4.0,0.4545454545454545,-0.6,-1.0861,0.0,-1.9629,0.5306,0.0,1,0.0,5.0,5.0,0.0396957237855309,,-1.4323,-0.8768
mp-2795,152237,ZrC,Fm-3m,C-Zr,2,0.0,0.0,221.2519635128413,7.017701416677299e-06,2355.678371710287,226.4776153564453,-0.3,-0.3,0.0,-1.5,4.0,0.5,-0.6,-0.2522,0.0,-3.7876,2.7427,0.0,1,0.0,6.0,6.0,0.0379346914353092,,-1.0449,-3.5354
alex<agm003161181>,152239,Zr2C,R-3m,C-Zr,3,0.0201693183333322,,,3.825702213716665e-08,2470.293949306459,135.73455810546875,-0.3,-0.3,0.0,-1.5,4.0,0.3333333333333333,-0.6,-1.7388,0.0,-2.1771,1.1232,0.0,1,0.0,6.0,3.0,0.0382570222361541,1.0,-1.0539,-0.4382
alex<agm003194977>,152242,Zr3C2,P-3m1,C-Zr,5,0.0209486077499985,,,0.0002060391974565,2430.547334942596,151.63426208496094,-0.3,-0.3,0.0,-1.5,4.0,0.4,-0.6,-1.635,0.0,-2.0142,0.9213,0.0,1,0.0,4.0,4.0,0.0378855308908198,,-1.0929,-0.3791
alex<agm002140690>,152241,Zr2C,P-3m1,C-Zr,3,0.0561163583333321,,,6.183209301916704e-05,2470.293949306459,135.5138702392578,-0.3,-0.3,0.0,-1.5,4.0,0.3333333333333333,-0.6,-1.7489,0.0,-2.2375,1.1634,0.0,1,0.0,6.0,3.0,0.0379932366627726,1.0,-1.0741,-0.4886
alex<agm003194976>,152243,Zr3C2,R-3m,C-Zr,5,0.0216614517499991,,,0.0004197019257796,2430.547334942596,152.9936981201172,-0.3,-0.3,0.0,-1.5,4.0,0.4,-0.6,-1.6612,0.0,-2.0457,0.9507,0.0,1,0.0,4.0,4.0,0.0379362992967996,,-1.095,-0.3844
alex<agm003202188>,152240,Zr2C,Cmcm,C-Zr,6,0.072996943333333,,,-1.822966077133629e-08,2470.293949306459,136.36485290527344,-0.3,-0.3,0.0,-1.5,4.0,0.3333333333333333,-0.6,-1.1284,0.0,-3.795,3.0586,0.0,1,0.0,5.0,3.0,0.0383782332070882,2.0,-0.7364,-2.6666
alex<agm002140691>,152238,Zr2C,Pnma,C-Zr,12,0.0495152933333322,,,2.6569556007572415e-07,2470.293949306459,137.78224182128906,-0.3,-0.3,0.0,-1.5,4.0,0.3333333333333333,-0.6,-1.4066,0.0,-2.5761,1.8658,0.0,1,0.0,5.0,3.0,0.0385764879140696,2.0,-0.7103,-1.1695
alex<agm003163152>,152245,Zr3C,R-3m,C-Zr,4,0.0762386637499989,,,0.0004637937432791,2511.7115947167963,129.50045776367188,-0.3,-0.3,0.0,-1.5,4.0,0.25,-0.6,-1.7968,0.0,-2.2056,1.1528,0.0,1,0.0,2.0,2.0,0.0396577775419723,,-1.0528,-0.4089
alex<agm003290137>,152246,Zr4C3,C2/m,C-Zr,7,0.0900643617857124,,,-1.2544868248775e-07,2411.269377227488,163.1639862060547,-0.3,-0.3,0.0,-1.5,4.0,0.4285714285714285,-0.6,-0.2097,0.0,-1.943,0.9795,0.0,1,0.0,4.5,4.5,0.0380147523054747,,-0.9635,-1.7333
alex<agm002139793>,152244,Zr6C5,C2/m,C-Zr,11,0.0,,,7.846344335690914e-05,2392.372622541252,177.4937744140625,-0.3,-0.3,0.0,-1.5,4.0,0.4545454545454545,-0.6,-1.0285,0.0,-2.3373,1.0168,0.0,1,0.0,5.0,5.0,0.0377527573417068,,-1.3205,-1.3088
mp-29981,156811,Nb7(BC)4,Immm,B-C-Nb,15,0.0,0.0,,0.0003403287278721,7865.823825758415,287.4200439453125,-0.15,-0.15,0.0,-1.2,4.2,0.2666666666666666,-0.45,0.0863,0.5,0.2752,0.2513,0.0,1,0.0,14.857142857142858,3.4285714285714284,0.0420323494347899,3.0,0.5265,-0.2752
mp-29980,156810,Nb4B3C2,Cmcm,B-C-Nb,18,0.0,0.0,,,7819.056955532976,289.96148681640625,-0.15,-0.15,0.0,-1.2,4.111111111111111,0.2222222222222222,-0.45,0.0932,0.5,0.2477,0.2602,0.0,1,0.0,15.25,3.0,0.0411100960640898,3.0,0.5079,-0.2477
mp-4472,160194,BMo2C,Cmcm,B-C-Mo,8,0.0487922759374974,0.0,317.0871520164444,-6.089048818003976e-05,4865.314759966967,327.348876953125,0.0,0.0,1.0,-0.6,4.75,0.25,-0.3,0.0762,0.25,0.2791,-0.0743,0.0,1,0.0,17.5,3.0,0.0475781279776658,3.0,0.2048,-0.2791
alex<agm001268381>,276394,VMoC,P3m1,C-Mo-V,3,0.0581893817592611,,,6.579311289988855e-06,4328.018933591454,260.0758972167969,-0.05,0.0,0.5,-1.0,5.0,0.3333333333333333,-0.375,-1.6898,0.0,9.9085,-10.7389,0.6931471805599453,2,0.0,15.0,3.0,0.0565232930095302,2.0,-0.8304,-9.9085
alex<agm002202081>,276393,V2Mo2C3,C2/m,C-Mo-V,7,0.0551554106746046,,,3.360873921604197e-06,4188.607562695746,274.084716796875,-0.05,0.0,0.5,-1.0,4.857142857142857,0.4285714285714285,-0.375,-1.4441,0.0,8.1449,-8.8161,0.6931471805599453,2,0.0,16.5,4.5,0.0531153523335627,2.0,-0.6712,-8.1449
alex<agm002258299>,285760,V2W2C3,C2/m,C-V-W,7,0.0995075917460308,,,4.353172330903995e-06,3847.826551325359,311.3267822265625,-0.025,0.05,0.5,-0.95,4.857142857142857,0.4285714285714285,-0.325,-1.7208,0.0,9.495,-10.2987,0.6931471805599453,2,0.0,16.5,4.5,0.0532172655723278,3.0,-0.8037,-9.495
alex<agm005117853>,337949,HfMoC2,R3m,C-Hf-Mo,4,0.0784960834374999,,,-1.308535476070685e-05,3298.9180147923576,248.10888671875,-0.15,0.0,0.5,-1.075,4.5,0.5,-0.4499999999999999,-1.8201,0.0,-2.9554,1.6661,0.6931471805599453,2,0.0,16.0,6.0,0.0433505210526419,0.0,-1.2893,-1.1353
alex<agm001954505>,337948,HfMoC2,R-3m,C-Hf-Mo,4,0.086209858437499,,,-4.6055736926964655e-08,3298.9180147923576,271.4954528808594,-0.15,0.0,0.5,-1.075,4.5,0.5,-0.4499999999999999,-0.0038,0.75,-0.4544,-0.4492,0.6931471805599453,2,0.0,18.0,6.0,0.0438626067558785,3.0,-0.9036,-0.4505
alex<agm004853860>,392051,HfZr(TiC2)2,P2/m,C-Hf-Ti-Zr,8,0.056649722187501,,,2.8757939883069427e-05,2124.478222973764,221.27838134765625,-0.275,-0.25,0.0,-1.5125,4.0,0.5,-0.575,-0.7659,0.0,-1.3888,0.9302,1.039720770839918,3,0.0,12.0,6.0,0.0432174022746027,3.0,-0.4586,-0.6229
alex<agm004811163>,392052,Hf2ZrTiC4,P2/m,C-Hf-Ti-Zr,8,0.0492415123437517,,,7.795657101677839e-08,2326.6070443352105,227.07618713378903,-0.2875,-0.25,0.0,-1.525,4.0,0.5,-0.5874999999999999,-0.7131,0.0,-1.0761,0.8314,1.039720770839918,3,0.0,6.0,6.0,0.0410297742855956,,-0.2447,-0.363
alex<agm004853859>,392053,HfZr2TiC4,P2/m,C-Hf-Ti-Zr,8,0.0480588154687513,,,5.076585499559597e-09,2274.3841603264814,222.89015197753903,-0.2875,-0.25,0.0,-1.5125,4.0,0.5,-0.5874999999999999,-0.7096,0.0,-1.1294,0.8402,1.039720770839918,3,0.0,6.0,6.0,0.0406126839496281,,-0.2892,-0.4198
alex<agm002046355>,408705,NbWC,P3m1,C-Nb-W,3,0.0886318300000024,,,0.0001218074468815,5589.7971194334,270.7048645019531,-0.0499999999999999,0.05,0.5,-0.85,5.0,0.3333333333333333,-0.325,-1.7797,0.0,-1.6018,0.6006,0.6931471805599453,2,0.0,15.0,3.0,0.0495827433769376,2.0,-1.0012,0.1779
alex<agm002258290>,408704,Nb2W2C3,C2/m,C-Nb-W,7,0.098352765714285,,,4.614986102085364e-05,5486.100006028585,292.5048828125,-0.0499999999999999,0.05,0.5,-0.85,4.857142857142857,0.4285714285714285,-0.325,-0.1747,0.25,-1.0425,0.4074,0.6931471805599453,2,0.0,15.5,4.5,0.046591313660565,3.0,-0.6351,-0.8677
alex<agm003310872>,425259,Cr3(MoC)2,C2/m,C-Cr-Mo,7,0.0544803910969431,,,0.0001100471941741,4486.617214727916,319.1069641113281,-0.03,0.0,1.0,-0.9,5.428571428571429,0.2857142857142857,-0.36,-1.9765,0.0,0.5377,-1.4259,0.6730116670092565,2,0.0,14.8,3.2,0.0670635089901197,3.0,-0.8882,-0.5377
alex<agm003622448>,425258,Cr2MoC,Cmcm,C-Cr-Mo,8,0.0650401616183025,,,-0.0001325621273158,4439.192678782822,314.92706298828125,-0.0333333333333333,0.0,1.0,-0.9333333333333336,5.5,0.25,-0.3666666666666667,-2.0314,0.0,-0.9086,-0.0485,0.6365141682948128,2,0.0,14.333333333333334,3.0,0.0699998032299218,3.0,-0.9571,0.9086
alex<agm003622442>,431448,Cr2WC,Cmcm,C-Cr-W,8,0.0835005172023795,,,2.779200485021479e-06,4078.420299430135,324.0135192871094,-0.0166666666666666,-0.05,1.0,-0.9,5.5,0.25,-0.3333333333333333,-2.1237,0.0,0.7564,-1.5178,0.6365141682948128,2,0.0,14.333333333333334,3.0,0.0696541473613988,3.0,-0.7614,-0.7564
alex<agm003401833>,440463,Ti(VC)2,R-3m,C-Ti-V,5,0.012912254819442,,,5.231032081076307e-05,2503.2893790347543,224.7032928466797,-0.15,-0.1,0.0,-1.4333333333333331,4.4,0.4,-0.4833333333333334,-1.8389,0.0,-0.5057,-0.3657,0.6365141682948128,2,0.0,16.0,4.0,0.0561590904642033,3.0,-0.8714,0.5057
alex<agm002202026>,440466,TiVC2,P6_3/mmc,C-Ti-V,8,0.0863020887152785,,,0.0113106074538788,2131.394717410012,262.95684814453125,-0.175,-0.1,0.0,-1.45,4.25,0.5,-0.5,-1.7482,0.0,-2.3906,1.2304,0.6931471805599453,2,0.0,18.0,6.0,0.0523682570321792,3.0,-1.1602,-0.6424
alex<agm003559548>,440468,Ti3VC4,Cmmm,C-Ti-V,8,0.0182747356076369,,,1.5217928317128849e-06,1760.1400414617044,273.88494873046875,-0.2125,-0.1,0.0,-1.475,4.125,0.5,-0.525,-0.6687,0.0,-0.5397,0.5154,0.5623351446188083,2,0.0,18.0,6.0,0.0505999279373699,3.0,-0.0243,0.1291
alex<agm002139640>,440465,Ti2VC2,Cmcm,C-Ti-V,10,0.0887090954999987,,,-0.0001236411574773,1982.3804650230904,214.14422607421875,-0.1999999999999999,-0.1,0.0,-1.4666666666666668,4.2,0.4,-0.5166666666666667,-0.9222,0.0,-2.604,2.1989,0.6365141682948128,2,0.0,16.0,4.666666666666667,0.055288269681132,3.0,-0.4051,-1.6818
alex<agm003609745>,440467,TiVC,Pnma,C-Ti-V,12,0.0559114787499996,,,0.0001836799780044,2308.206971355144,180.4920349121093,-0.175,-0.1,0.0,-1.45,4.333333333333333,0.3333333333333333,-0.5,-1.7724,0.0,-2.0607,0.974,0.6931471805599453,2,0.0,14.0,3.0,0.0554024743042168,3.0,-1.0867,-0.2883
alex<agm003655460>,440469,Ti5VC4,C2/m,C-Ti-V,10,0.0867752585624987,,,3.8801767226327984e-05,1714.825314429298,194.5863342285156,-0.225,-0.1,0.0,-1.4833333333333334,4.1,0.4,-0.5333333333333333,0.1296,0.25,-0.812,0.4207,0.4505612088663046,2,0.0,16.0,4.0,0.0508608824205341,3.0,-0.3913,-0.9416
alex<agm003672623>,440470,Ti5VC5,C2/m,C-Ti-V,11,0.0675224349494971,,,1.5075721066969565e-06,1673.1762909256986,223.6326599121093,-0.225,-0.1,0.0,-1.4833333333333334,4.090909090909091,0.4545454545454545,-0.5333333333333333,-1.0815,0.0,-2.4353,1.6092,0.4505612088663046,2,0.0,17.0,5.0,0.050364324260428,3.0,-0.8261,-1.3538
alex<agm003304310>,440472,Ti2V2C3,C2/m,C-Ti-V,7,0.0676261679563463,,,-1.609565111128605e-05,2215.2563395279503,211.96080017089844,-0.175,-0.1,0.0,-1.45,4.285714285714286,0.4285714285714285,-0.5,-0.2233,0.0,-1.2002,0.4721,0.6931471805599453,2,0.0,16.0,4.5,0.0522968113509883,2.0,-0.7281,-0.9769
alex<agm003620686>,440471,TiV2C,Cmcm,C-Ti-V,8,0.0774286971874964,,,-1.52011069804076e-05,2652.033219440816,199.37730407714844,-0.15,-0.1,0.0,-1.4333333333333331,4.5,0.25,-0.4833333333333334,-1.9953,0.0,-2.9962,2.2282,0.6365141682948128,2,0.0,14.333333333333334,3.0,0.0647406600951749,3.0,-0.768,-1.0009
alex<agm003725303>,440464,TiV3C,Pnma,C-Ti-V,20,0.0853594897499991,,,0.0001807228912755,2831.1688830675,196.2562713623047,-0.1375,-0.1,0.0,-1.4249999999999998,4.6,0.2,-0.475,-1.6533,0.0,-1.2658,0.6392,0.5623351446188083,2,0.0,13.25,2.25,0.0656487821229417,3.0,-0.6266,0.3875
alex<agm003563034>,440473,Ti5VC3,C2/m,C-Ti-V,18,0.0323845260416693,,,-5.793779846321537e-05,1759.5403553568617,163.2063751220703,-0.225,-0.1,0.0,-1.4833333333333334,4.111111111111111,0.3333333333333333,-0.5333333333333333,-0.8572,0.0,-1.9483,0.8878,0.4505612088663046,2,0.0,14.0,3.0,0.0519322648586632,3.0,-1.0605,-1.0911
alex<agm003563033>,440474,TiV5C3,C2/m,C-Ti-V,18,0.0463971043055586,,,-0.0001366919355344,2836.946326503972,217.00875854492188,-0.125,-0.1,0.0,-1.4166666666666667,4.555555555555555,0.3333333333333333,-0.4666666666666666,-0.4271,0.0,0.3626,-1.2978,0.4505612088663046,2,0.0,14.0,3.0,0.0579766095087073,3.0,-0.9352,-0.3626
alex<agm001041652>,443622,NbMoC,Fdd2,C-Mo-Nb,12,0.0566927563888874,,,2.013570722007012e-05,6631.897138004794,248.58770751953125,-0.075,0.0,0.5,-0.8999999999999999,5.0,0.3333333333333333,-0.375,-1.5516,0.0,-0.5887,-0.2174,0.6931471805599453,2,0.0,15.0,3.0,0.049949041111549,3.0,-0.8061,0.5887
alex<agm001041635>,445083,TaMoC,C2/m,C-Mo-Ta,6,0.037165964722222,,,-1.4502625003480122e-07,4787.275776848747,253.6641998291016,-0.075,0.0,0.5,-0.8500000000000001,5.0,0.3333333333333333,-0.375,-2.0193,0.0,-0.9771,0.153,0.6931471805599453,2,0.0,15.0,3.0,0.050009051740464,3.0,-0.8241,0.9771
alex<agm002202071>,445082,Ta2Mo2C3,C2/m,C-Mo-Ta,7,0.0343546864285713,,,4.760187292376858e-05,4699.970763360122,280.17022705078125,-0.075,0.0,0.5,-0.8500000000000001,4.857142857142857,0.4285714285714285,-0.375,-0.0429,0.5,-0.8726,0.2463,0.6931471805599453,2,0.0,16.0,4.5,0.0471107433658095,3.0,-0.6263,-0.8297
alex<agm002202072>,443623,Nb2Mo2C3,C2/m,C-Mo-Nb,7,0.0369675760714276,,,1.444074930928914e-06,6453.884202172429,262.4700622558594,-0.075,0.0,0.5,-0.8999999999999999,4.857142857142857,0.4285714285714285,-0.375,-0.1623,0.25,-1.071,0.4926,0.6931471805599453,2,0.0,13.5,4.5,0.0464332775364362,3.0,-0.5784,-0.9087
alex<agm003160102>,445084,TaMoC,P3m1,C-Mo-Ta,3,0.0397481480555548,,,7.621346715000313e-05,4787.275776848747,263.9862365722656,-0.075,0.0,0.5,-0.8500000000000001,5.0,0.3333333333333333,-0.375,-1.6374,0.0,0.9341,-1.638,0.6931471805599453,2,0.0,15.0,3.0,0.0500121183204898,1.0,-0.7039,-0.9341
alex<agm003633077>,445461,Hf2BC,Cmcm,B-C-Hf,8,0.0446247248437501,,,9.266231501444178e-05,2516.511511138576,215.1957855224609,-0.3,-0.3,0.0,-1.55,3.75,0.25,-0.6,-1.4103,0.0,-4.3319,3.6674,0.0,1,0.0,7.5,3.0,0.0386302226247427,3.0,-0.6645,-2.9217
alex<agm004811153>,448588,ZrTa2TiC4,P2/m,C-Ta-Ti-Zr,8,0.029310732499999,,,1.1474130727175805e-06,3779.196602820439,251.14830017089844,-0.2125,-0.15,0.0,-1.3,4.25,0.5,-0.5125,-0.435,0.0,-0.468,0.5545,1.039720770839918,3,0.0,18.0,6.0,0.0435864414694679,3.0,0.0865,-0.0329
alex<agm004811154>,448590,Zr2TaTiC4,P2/m,C-Ta-Ti-Zr,8,0.018874427083336,,,6.266431804236012e-05,3142.8377371688503,231.7286529541016,-0.25,-0.15,0.0,-1.4,4.125,0.5,-0.55,-0.6127,0.0,-0.4523,0.5066,1.039720770839918,3,0.0,6.0,6.0,0.0419327609884939,,0.0543,0.1604
alex<agm004811155>,448589,ZrTa(TiC2)2,P2/m,C-Ta-Ti-Zr,8,0.0372187616666686,,,8.235036571602118e-05,3084.342097202953,234.69192504882807,-0.2375,-0.15,0.0,-1.4,4.125,0.5,-0.5375000000000001,-0.7062,0.0,-0.5772,0.5144,1.039720770839918,3,0.0,18.0,6.0,0.0446785388665866,3.0,-0.0628,0.129
alex<agm004836739>,458157,Hf2TaNbC4,P2/m,C-Hf-Nb-Ta,8,0.0057351785937491,,,1.797825277250978e-07,3886.2638369309457,260.94842529296875,-0.225,-0.15,0.0,-1.35,4.25,0.5,-0.525,-0.3272,0.0,-0.3638,0.5323,1.039720770839918,3,0.0,6.0,6.0,0.0420543924769084,,0.1685,-0.0366
